<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,15,20170807,201500,247.7400000,247.7400000,247.6900000,247.7250000,429371
US1.SPY,15,20170807,203000,247.7250000,247.7500000,247.6900000,247.7500000,340981
US1.SPY,15,20170807,204500,247.7500000,247.7600000,247.6800000,247.6900000,364208
US1.SPY,15,20170807,210000,247.6900000,247.7000000,247.6000000,247.6732000,640671
US1.SPY,15,20170807,211500,247.6717000,247.6900000,247.6500000,247.6800000,328186
US1.SPY,15,20170807,213000,247.6750000,247.7300000,247.6700000,247.7100000,577530
US1.SPY,15,20170807,214500,247.7190000,247.7700000,247.7100000,247.7700000,470667
US1.SPY,15,20170807,220000,247.7700000,247.7700000,247.7000000,247.7100000,460785
US1.SPY,15,20170807,221500,247.7100000,247.7500000,247.6700000,247.7400000,617318
US1.SPY,15,20170807,223000,247.7400000,247.8700000,247.7050000,247.8600000,734217
US1.SPY,15,20170807,224500,247.8600000,247.8600000,247.7100000,247.7800000,1085463
US1.SPY,15,20170807,230000,247.7750000,247.8700000,247.7700000,247.8500000,3401904
US1.SPY,15,20170807,231500,247.8400000,247.8700000,247.8400000,247.8400000,882422
US1.SPY,15,20170808,164500,247.5100000,247.5800000,247.3300000,247.4600000,2105976
US1.SPY,15,20170808,170000,247.4600000,247.6500000,247.4500000,247.6100000,922993
US1.SPY,15,20170808,171500,247.6100000,247.7000000,247.5701000,247.6800000,996136
US1.SPY,15,20170808,173000,247.6700000,247.8500000,247.6200000,247.8000000,1047847
US1.SPY,15,20170808,174500,247.8000000,247.9950000,247.6900000,247.9900000,1024272
US1.SPY,15,20170808,180000,247.9900000,248.3200000,247.9700000,248.3000000,1809174
US1.SPY,15,20170808,181500,248.2992000,248.3799000,248.2600000,248.3400000,1351554
US1.SPY,15,20170808,183000,248.3400000,248.4100000,248.2900000,248.3311000,1092507
US1.SPY,15,20170808,184500,248.3305000,248.5100000,248.3100000,248.4800000,1221107
US1.SPY,15,20170808,190000,248.4850000,248.8000000,248.4500000,248.7800000,1569693
US1.SPY,15,20170808,191500,248.7900000,248.9100000,248.7500000,248.7800000,1325576
US1.SPY,15,20170808,193000,248.7847000,248.8300000,248.6400000,248.6500000,1161780
US1.SPY,15,20170808,194500,248.6600000,248.7150000,248.5100000,248.5501000,879813
US1.SPY,15,20170808,200000,248.5500000,248.5500000,248.2800000,248.2900000,1198443
US1.SPY,15,20170808,201500,248.2900000,248.3000000,248.1300000,248.2850000,1079422
US1.SPY,15,20170808,203000,248.2900000,248.3600000,248.0400000,248.0500000,786952
US1.SPY,15,20170808,204500,248.0475000,248.1501000,247.8700000,248.1100000,1617332
US1.SPY,15,20170808,210000,248.1100000,248.1800000,248.0600000,248.1200000,472245
US1.SPY,15,20170808,211500,248.1250000,248.1250000,247.9300000,248.0100000,505266
US1.SPY,15,20170808,213000,248.0100000,248.1400000,248.0000000,248.0600000,603233
US1.SPY,15,20170808,214500,248.0600000,248.1000000,247.9200000,247.9400000,566931
US1.SPY,15,20170808,220000,247.9500000,247.9800000,247.7400000,247.7900000,948321
US1.SPY,15,20170808,221500,247.7900000,247.8300000,247.6400000,247.7400000,1379006
US1.SPY,15,20170808,223000,247.7400000,247.7500000,247.1500000,247.3600000,2270362
US1.SPY,15,20170808,224500,247.3800000,247.3800000,246.8300000,247.1100000,4699917
US1.SPY,15,20170808,230000,247.1125000,247.3400000,246.9900000,247.2800000,3570365
US1.SPY,15,20170808,231500,247.2900000,247.3000000,247.2800000,247.2800000,1500
US1.SPY,15,20170809,164500,246.4700000,246.7700000,246.0600000,246.3100000,7716738
US1.SPY,15,20170809,170000,246.3200000,246.8800000,246.1900000,246.7600000,3924977
US1.SPY,15,20170809,171500,246.7600000,246.7800000,246.3150000,246.4000000,2920009
US1.SPY,15,20170809,173000,246.4086000,246.7600000,246.4000000,246.6000000,1688273
US1.SPY,15,20170809,174500,246.5900000,247.0150000,246.5601000,246.8000000,2907421
US1.SPY,15,20170809,180000,246.8000000,246.9100000,246.6800000,246.8900000,1254400
US1.SPY,15,20170809,181500,246.8800000,246.8800000,246.5200000,246.5800000,1420186
US1.SPY,15,20170809,183000,246.5700000,246.6600000,246.4499000,246.5700000,1416736
US1.SPY,15,20170809,184500,246.5800000,246.7900000,246.5800000,246.7400000,1242872
US1.SPY,15,20170809,190000,246.7300000,247.1200000,246.6400000,247.0950000,2057428
US1.SPY,15,20170809,191500,247.1000000,247.1600000,246.9500000,246.9800000,1126273
US1.SPY,15,20170809,193000,246.9800000,247.1524000,246.9700000,247.0100000,595029
US1.SPY,15,20170809,194500,247.0050000,247.0700000,246.8900000,246.9550000,610419
US1.SPY,15,20170809,200000,246.9600000,247.0000000,246.8000000,246.8105000,630231
US1.SPY,15,20170809,201500,246.8105000,247.0000000,246.8000000,246.8900000,898100
US1.SPY,15,20170809,203000,246.8900000,246.9300000,246.7500000,246.8300000,756923
US1.SPY,15,20170809,204500,246.8250000,246.9800000,246.7900000,246.8750000,596728
US1.SPY,15,20170809,210000,246.8800000,246.9200000,246.7200000,246.7950000,658729
US1.SPY,15,20170809,211500,246.7900000,246.8375000,246.5600000,246.5602000,875111
US1.SPY,15,20170809,213000,246.5650000,246.6600000,246.5200000,246.6167000,946065
US1.SPY,15,20170809,214500,246.6100000,246.6700000,246.4400000,246.5250000,1377957
US1.SPY,15,20170809,220000,246.5250000,246.6600000,246.3600000,246.6400000,1368336
US1.SPY,15,20170809,221500,246.6400000,246.6850000,246.4900000,246.6200000,1175826
US1.SPY,15,20170809,223000,246.6200000,246.8800000,246.6100000,246.8100000,2428909
US1.SPY,15,20170809,224500,246.8200000,247.0400000,246.7100000,247.0100000,2368716
US1.SPY,15,20170809,230000,247.0100000,247.3100000,247.0000000,247.2300000,4975810
US1.SPY,15,20170809,231500,247.2300000,247.2700000,247.1900000,247.2700000,1358185
US1.SPY,15,20170810,164500,246.2800000,246.4400000,245.7800000,245.9200000,4715463
US1.SPY,15,20170810,170000,245.9200000,246.0900000,245.7300000,245.8700000,2921090
US1.SPY,15,20170810,171500,245.8950000,245.9200000,245.0300000,245.3400000,4947777
US1.SPY,15,20170810,173000,245.3500000,245.5900000,245.2000000,245.5850000,3107873
US1.SPY,15,20170810,174500,245.5850000,245.7600000,245.4290000,245.7100000,2466215
US1.SPY,15,20170810,180000,245.7200000,245.7600000,245.4300000,245.4400000,2362398
US1.SPY,15,20170810,181500,245.4250000,245.5600000,245.3005000,245.4699000,1691592
US1.SPY,15,20170810,183000,245.4600000,245.4600000,245.0000000,245.2900000,2242550
US1.SPY,15,20170810,184500,245.2900000,245.4300000,245.1100000,245.1400000,2108301
US1.SPY,15,20170810,190000,245.1500000,245.1900000,244.8900000,245.0400000,2807068
US1.SPY,15,20170810,191500,245.0400000,245.1192000,244.7700000,245.0200000,2149836
US1.SPY,15,20170810,193000,245.0300000,245.0800000,244.6800000,244.7300000,2285849
US1.SPY,15,20170810,194500,244.7400000,244.8000000,244.4400000,244.6700000,3083588
US1.SPY,15,20170810,200000,244.6800000,244.9000000,244.6500000,244.8900000,2154121
US1.SPY,15,20170810,201500,244.8800000,245.1400000,244.8500000,244.8900000,2348907
US1.SPY,15,20170810,203000,244.8900000,245.1400000,244.8100000,245.0850000,1613835
US1.SPY,15,20170810,204500,245.0900000,245.1300000,244.7050000,244.7400000,1365626
US1.SPY,15,20170810,210000,244.7500000,244.8400000,244.6300000,244.8200000,973099
US1.SPY,15,20170810,211500,244.8200000,244.9400000,244.5900000,244.9200000,1368702
US1.SPY,15,20170810,213000,244.9200000,245.2700000,244.9000000,245.0800000,1959457
US1.SPY,15,20170810,214500,245.0800000,245.4700000,244.9300000,245.0500000,2648636
US1.SPY,15,20170810,220000,245.0500000,245.2200000,244.8800000,244.9909000,1771664
US1.SPY,15,20170810,221500,244.9900000,245.1100000,244.4800000,244.5100000,2228724
US1.SPY,15,20170810,223000,244.5000000,244.5000000,244.1400000,244.3500000,3457219
US1.SPY,15,20170810,224500,244.3500000,244.4500000,243.9200000,244.0600000,5162036
US1.SPY,15,20170810,230000,244.0400000,244.0400000,243.7000000,243.7800000,7026077
US1.SPY,15,20170811,164500,244.0200000,244.3900000,243.8536000,244.0600000,4878199
US1.SPY,15,20170811,170000,244.0680000,244.2200000,243.7500000,244.1700000,4558083
US1.SPY,15,20170811,171500,244.1700000,244.6900000,244.0450000,244.5100000,3365920
US1.SPY,15,20170811,173000,244.5100000,244.5800000,244.3800000,244.4350000,1952459
US1.SPY,15,20170811,174500,244.4400000,244.7900000,244.2700000,244.6600000,2725835
US1.SPY,15,20170811,180000,244.6600000,244.8000000,244.5700000,244.6100000,1863685
US1.SPY,15,20170811,181500,244.6100000,244.6200000,244.4600000,244.5600000,1095304
US1.SPY,15,20170811,183000,244.5700000,244.5950000,244.0300000,244.0800000,2150670
US1.SPY,15,20170811,184500,244.0700000,244.4000000,244.0300000,244.3700000,1355859
US1.SPY,15,20170811,190000,244.3700000,244.5200000,244.1900000,244.2500000,1209642
US1.SPY,15,20170811,191500,244.2500000,244.4900000,244.1800000,244.3950000,1001236
US1.SPY,15,20170811,193000,244.3900000,244.5050000,244.3000000,244.3200000,969959
US1.SPY,15,20170811,194500,244.3250000,244.5000000,244.2500000,244.4600000,753315
US1.SPY,15,20170811,200000,244.4600000,244.5200000,244.3300000,244.3350000,820011
US1.SPY,15,20170811,201500,244.3350000,244.5500000,244.3300000,244.4600000,857283
US1.SPY,15,20170811,203000,244.4700000,244.5300000,244.3200000,244.3600000,1181041
US1.SPY,15,20170811,204500,244.3700000,244.4900000,244.2500000,244.3400000,907153
US1.SPY,15,20170811,210000,244.3350000,244.4800000,244.3200000,244.4200000,788197
US1.SPY,15,20170811,211500,244.4200000,244.5900000,244.3900000,244.5850000,923233
US1.SPY,15,20170811,213000,244.5900000,244.7000000,244.4410000,244.4599000,1448657
US1.SPY,15,20170811,214500,244.4550000,244.4900000,243.9800000,244.2115000,2147643
US1.SPY,15,20170811,220000,244.2100000,244.2900000,243.8700000,243.9363000,1769685
US1.SPY,15,20170811,221500,243.9400000,244.1300000,243.9400000,243.9700000,2035514
US1.SPY,15,20170811,223000,243.9750000,244.1700000,243.7800000,244.0350000,3404540
US1.SPY,15,20170811,224500,244.0350000,244.2400000,243.9050000,244.1300000,3274433
US1.SPY,15,20170811,230000,244.1400000,244.4000000,244.0100000,244.1100000,5854416
US1.SPY,15,20170811,231500,244.1100000,244.1200000,244.0900000,244.1100000,942574
US1.SPY,15,20170814,164500,245.5900000,246.0900000,245.5600000,246.0889000,4510273
US1.SPY,15,20170814,170000,246.0800000,246.2500000,245.9825000,246.1850000,3309322
US1.SPY,15,20170814,171500,246.1900000,246.3600000,246.1650000,246.1700000,2477699
US1.SPY,15,20170814,173000,246.1700000,246.3700000,246.1700000,246.2900000,1634447
US1.SPY,15,20170814,174500,246.2800000,246.5500000,246.2800000,246.5200000,2228855
US1.SPY,15,20170814,180000,246.5200000,246.7900000,246.5000000,246.6500000,2153128
US1.SPY,15,20170814,181500,246.6400000,246.6900000,246.5300000,246.6000000,1498127
US1.SPY,15,20170814,183000,246.5900000,246.6100000,246.4600000,246.6000000,1833769
US1.SPY,15,20170814,184500,246.6000000,246.6800000,246.5200000,246.6000000,1179329
US1.SPY,15,20170814,190000,246.6000000,246.7100000,246.5700000,246.6200000,1155712
US1.SPY,15,20170814,191500,246.6200000,246.7400000,246.6200000,246.6550000,1009227
US1.SPY,15,20170814,193000,246.6500000,246.6700000,246.5200000,246.5301000,852778
US1.SPY,15,20170814,194500,246.5300000,246.5700000,246.4500000,246.5339000,959846
US1.SPY,15,20170814,200000,246.5300000,246.6100000,246.5100000,246.5400000,751320
US1.SPY,15,20170814,201500,246.5300000,246.6800000,246.5250000,246.6400000,857024
US1.SPY,15,20170814,203000,246.6400000,246.6900000,246.5400000,246.5900000,651462
US1.SPY,15,20170814,204500,246.5850000,246.6300000,246.5400000,246.5505000,860958
US1.SPY,15,20170814,210000,246.5505000,246.6200000,246.4700000,246.6200000,1054667
US1.SPY,15,20170814,211500,246.6200000,246.6900000,246.5300000,246.5300000,725071
US1.SPY,15,20170814,213000,246.5300000,246.6500000,246.4300000,246.5650000,1160934
US1.SPY,15,20170814,214500,246.5601000,246.6700000,246.5600000,246.6250000,1066715
US1.SPY,15,20170814,220000,246.6248000,246.6400000,246.2450000,246.3650000,2532610
US1.SPY,15,20170814,221500,246.3600000,246.4600000,246.2700000,246.4600000,1637100
US1.SPY,15,20170814,223000,246.4500000,246.7000000,246.4000000,246.6750000,2111863
US1.SPY,15,20170814,224500,246.6800000,246.7000000,246.4900000,246.4900000,2744206
US1.SPY,15,20170814,230000,246.4950000,246.7600000,246.4500000,246.5100000,7049638
US1.SPY,15,20170814,231500,246.5200000,246.5200000,246.4800000,246.5000000,20363
US1.SPY,15,20170815,164500,246.9800000,247.0000000,246.5700000,246.6089000,3072270
US1.SPY,15,20170815,170000,246.6100000,246.7600000,246.4100000,246.7600000,2012875
US1.SPY,15,20170815,171500,246.7550000,246.8100000,246.2800000,246.3600000,1939855
US1.SPY,15,20170815,173000,246.3600000,246.5200000,246.2200000,246.4300000,1273440
US1.SPY,15,20170815,174500,246.4300000,246.5700000,246.1600000,246.5200000,1307944
US1.SPY,15,20170815,180000,246.5100000,246.5900000,246.4200000,246.4201000,857526
US1.SPY,15,20170815,181500,246.4300000,246.5700000,246.3700000,246.5200000,722488
US1.SPY,15,20170815,183000,246.5200000,246.6600000,246.4500000,246.6000000,1003031
US1.SPY,15,20170815,184500,246.6100000,246.6600000,246.5400000,246.5900000,876337
US1.SPY,15,20170815,190000,246.5900000,246.5900000,246.3600000,246.3750000,720196
US1.SPY,15,20170815,191500,246.3750000,246.5200000,246.3600000,246.4900000,926635
US1.SPY,15,20170815,193000,246.4800000,246.6300000,246.4800000,246.6100000,587766
US1.SPY,15,20170815,194500,246.6100000,246.6200000,246.5250000,246.6099000,446223
US1.SPY,15,20170815,200000,246.6050000,246.6500000,246.5200000,246.5200000,394291
US1.SPY,15,20170815,201500,246.5250000,246.5300000,246.2100000,246.4200000,1157461
US1.SPY,15,20170815,203000,246.4200000,246.4800000,246.3000000,246.3850000,707394
US1.SPY,15,20170815,204500,246.3900000,246.4999000,246.3550000,246.3700000,362401
US1.SPY,15,20170815,210000,246.3700000,246.4700000,246.3050000,246.3800000,689880
US1.SPY,15,20170815,211500,246.3851000,246.6000000,246.3800000,246.5500000,1073508
US1.SPY,15,20170815,213000,246.5550000,246.7000000,246.4900000,246.6800000,1219703
US1.SPY,15,20170815,214500,246.6750000,246.7100000,246.5800000,246.6200000,1066526
US1.SPY,15,20170815,220000,246.6100000,246.6600000,246.5300000,246.6410000,562605
US1.SPY,15,20170815,221500,246.6400000,246.8200000,246.6200000,246.8200000,1559864
US1.SPY,15,20170815,223000,246.8200000,246.8500000,246.7100000,246.7200000,1455664
US1.SPY,15,20170815,224500,246.7300000,246.8500000,246.7050000,246.8300000,1994362
US1.SPY,15,20170815,230000,246.8300000,246.9200000,246.4600000,246.5300000,6505507
US1.SPY,15,20170815,231500,246.5200000,246.5300000,246.5100000,246.5300000,731553
US1.SPY,15,20170816,164500,247.1100000,247.2300000,246.8700000,247.0600000,3907882
US1.SPY,15,20170816,170000,247.0600000,247.1600000,246.9600000,247.1600000,2368769
US1.SPY,15,20170816,171500,247.1550000,247.2500000,247.0500000,247.0900000,1651689
US1.SPY,15,20170816,173000,247.0900000,247.2800000,247.0900000,247.2700000,1439193
US1.SPY,15,20170816,174500,247.2700000,247.3600000,247.1800000,247.3400000,1767696
US1.SPY,15,20170816,180000,247.3400000,247.4600000,247.3100000,247.3900000,1386593
US1.SPY,15,20170816,181500,247.3900000,247.4800000,247.2000000,247.2000000,1309315
US1.SPY,15,20170816,183000,247.2000000,247.2800000,247.1000000,247.2100000,995833
US1.SPY,15,20170816,184500,247.2000000,247.3900000,247.1950000,247.3755000,727750
US1.SPY,15,20170816,190000,247.3800000,247.4000000,247.3300000,247.3700000,576995
US1.SPY,15,20170816,191500,247.3600000,247.5300000,247.3600000,247.4750000,942572
US1.SPY,15,20170816,193000,247.4800000,247.5700000,247.4200000,247.4850000,1166740
US1.SPY,15,20170816,194500,247.4836000,247.5200000,247.4300000,247.4600000,584232
US1.SPY,15,20170816,200000,247.4600000,247.4700000,247.1100000,247.2000000,1394810
US1.SPY,15,20170816,201500,247.2000000,247.3000000,246.9000000,246.9200000,2118244
US1.SPY,15,20170816,203000,246.9300000,247.1000000,246.7600000,246.9900000,1999413
US1.SPY,15,20170816,204500,246.9800000,246.9900000,246.7800000,246.8800000,1350757
US1.SPY,15,20170816,210000,246.8700000,246.9800000,246.8000000,246.9589000,1163423
US1.SPY,15,20170816,211500,246.9600000,247.2400000,246.7500000,247.0901000,2233381
US1.SPY,15,20170816,213000,247.1000000,247.1100000,246.4500000,246.6400000,3291273
US1.SPY,15,20170816,214500,246.6500000,246.8100000,246.4700000,246.7300000,2178746
US1.SPY,15,20170816,220000,246.7385000,246.9700000,246.7000000,246.8900000,1505834
US1.SPY,15,20170816,221500,246.8900000,246.9600000,246.7400000,246.8225000,863839
US1.SPY,15,20170816,223000,246.8200000,246.9600000,246.7500000,246.9150000,997614
US1.SPY,15,20170816,224500,246.9100000,246.9700000,246.8100000,246.8900000,1298452
US1.SPY,15,20170816,230000,246.8900000,246.9300000,246.6900000,246.9300000,4872168
US1.SPY,15,20170816,231500,246.9200000,246.9600000,246.9100000,246.9600000,95835
US1.SPY,15,20170817,164500,246.2400000,246.5500000,246.1200000,246.5200000,3204348
US1.SPY,15,20170817,170000,246.5200000,246.6000000,246.0700000,246.0900000,2388587
US1.SPY,15,20170817,171500,246.0900000,246.1682000,245.5700000,245.6200000,7640027
US1.SPY,15,20170817,173000,245.6300000,245.6300000,245.1700000,245.4422000,4763339
US1.SPY,15,20170817,174500,245.4500000,245.8800000,245.2400000,245.3300000,5209727
US1.SPY,15,20170817,180000,245.3300000,245.6800000,245.2600000,245.5200000,2492523
US1.SPY,15,20170817,181500,245.5200000,246.0000000,245.5199000,245.9100000,2846692
US1.SPY,15,20170817,183000,245.9050000,245.9800000,245.5800000,245.5801000,1517208
US1.SPY,15,20170817,184500,245.5850000,245.7100000,245.3300000,245.4200000,1342931
US1.SPY,15,20170817,190000,245.4200000,245.4789000,245.1800000,245.3400000,1993771
US1.SPY,15,20170817,191500,245.3400000,245.4900000,244.9700000,245.1000000,3649210
US1.SPY,15,20170817,193000,245.0900000,245.0900000,244.9000000,245.0195000,1953344
US1.SPY,15,20170817,194500,245.0200000,245.0400000,244.8200000,244.8600000,2330101
US1.SPY,15,20170817,200000,244.8600000,244.9700000,244.4400000,244.6000000,2130032
US1.SPY,15,20170817,201500,244.6000000,244.6250000,244.2925000,244.3400000,2907495
US1.SPY,15,20170817,203000,244.3450000,244.5700000,244.3200000,244.5400000,1619487
US1.SPY,15,20170817,204500,244.5400000,244.8000000,244.4600000,244.5700000,2266472
US1.SPY,15,20170817,210000,244.5700000,244.6050000,244.3200000,244.5900000,1574485
US1.SPY,15,20170817,211500,244.5900000,244.6450000,244.3300000,244.4800000,1652772
US1.SPY,15,20170817,213000,244.4700000,244.4800000,244.0800000,244.4400000,2456936
US1.SPY,15,20170817,214500,244.4400000,244.4700000,244.1400000,244.1595000,1865312
US1.SPY,15,20170817,220000,244.1500000,244.3500000,244.0600000,244.2800000,2260378
US1.SPY,15,20170817,221500,244.2700000,244.2800000,243.8500000,243.9000000,3157260
US1.SPY,15,20170817,223000,243.9000000,243.9200000,243.5900000,243.6556000,4289391
US1.SPY,15,20170817,224500,243.6500000,243.9300000,243.3600000,243.4900000,6389554
